Model,Temperature,Question_UUID,Solution_Level_Validity,Solution_Level_Redundancy,Solution_Score_Shepherd,Dataset
WizardMath-7B-V1.1,1.0,097375f3-daf9-4135-9d6d-756dfe97c4b2,0.7368871867656708,0.1251897513866424,0.58154296875,mr-gsm8k
WizardMath-7B-V1.1,1.0,3e742441-81bf-4263-9ae1-44677699ae06,0.8856583405286074,0.1802083849906921,0.72802734375,mr-gsm8k
WizardMath-7B-V1.1,1.0,2d3fd317-4700-46d7-abf0-b5a501e49da0,0.8069145157933235,0.1444607526063919,0.63720703125,mr-gsm8k
WizardMath-7B-V1.1,1.0,a40a99d9-394c-4c8c-a31e-8d03dcc18e4d,0.5293101444840431,0.1684177666902542,0.77734375,mr-gsm8k
WizardMath-7B-V1.1,1.0,aa2b4cbd-8c66-4302-97f2-bda490a7f6ee,0.9349219053983688,0.0863366574048996,0.7744140625,mr-gsm8k
WizardMath-7B-V1.1,1.0,8fb104b6-e1a4-46a1-854e-b5b6c7220a8b,0.9819704107940196,0.1514888405799865,0.86865234375,mr-gsm8k
WizardMath-7B-V1.1,1.0,0e37389f-1542-4811-9f97-437f1821747b,0.7079626806080341,0.2496076822280883,0.67578125,mr-gsm8k
WizardMath-7B-V1.1,1.0,3095fc87-0605-4a42-8184-6432a92bac35,0.9064606875181198,0.1407763957977295,0.9150390625,mr-gsm8k
WizardMath-7B-V1.1,1.0,3a761f64-5ed9-4fe0-b324-237553454af4,0.8005433194339275,0.3525669574737549,0.70556640625,mr-gsm8k
WizardMath-7B-V1.1,1.0,0fa00fd0-5938-410c-8d51-7e48aa5be795,0.4781161993741989,0.1989651024341583,0.60009765625,mr-gsm8k
WizardMath-7B-V1.1,1.0,5bd85497-79a0-46b8-8454-65358d1c623a,0.4417165927588939,0.1689613163471222,0.64404296875,mr-gsm8k
WizardMath-7B-V1.1,1.0,b9d37563-7f1c-41f5-a378-3ef82ebe1ca9,0.9235846139490604,0.1493533253669738,0.83349609375,mr-gsm8k
WizardMath-7B-V1.1,1.0,df356e0f-3ae6-4646-afaf-5b7a968faa81,0.9461756460368632,0.0558763854205608,0.9619140625,mr-gsm8k
WizardMath-7B-V1.1,1.0,f5144736-46c7-42e2-937f-ff5c6f717737,0.1714532356709242,0.1693008542060852,0.2451171875,mr-gsm8k
WizardMath-7B-V1.1,1.0,b0686745-bbfa-405b-b52e-8762d80e53d5,0.7791350297629833,0.2345993369817733,0.64794921875,mr-gsm8k
WizardMath-7B-V1.1,1.0,dd64dc8a-85ad-4669-8244-718d572770a1,0.746234092861414,0.263751208782196,0.453369140625,mr-gsm8k
WizardMath-7B-V1.1,1.0,58bd8471-47d2-4610-b348-bb8364a66698,0.5196679085493088,0.2590246498584747,0.46875,mr-gsm8k
WizardMath-7B-V1.1,1.0,e46e2b49-dde0-45e1-bf4b-575cd00d20f3,0.9462639316916466,0.0555004104971885,0.26904296875,mr-gsm8k
WizardMath-7B-V1.1,1.0,7e0047bc-4a62-4fd2-baea-815dfa6ab6e3,0.7894375436007977,0.2444772571325302,0.66552734375,mr-gsm8k
WizardMath-7B-V1.1,1.0,03045893-d753-4d46-abae-5fb1ee2b92f1,0.7740150187164545,0.0905311331152916,0.50390625,mr-gsm8k
WizardMath-7B-V1.1,1.0,b3d41784-64c0-4300-af34-a7e8cf6540c4,0.8562307916581631,0.0859960988163948,0.63720703125,mr-gsm8k
WizardMath-7B-V1.1,1.0,26c8fcae-5cfb-4213-a695-ffab7162245c,0.9215225353837012,0.0869781076908111,0.9365234375,mr-gsm8k
WizardMath-7B-V1.1,1.0,aca4270a-883d-4a25-b06d-dbb0165930b4,0.8993625603616238,0.1442317962646484,0.7607421875,mr-gsm8k
WizardMath-7B-V1.1,1.0,b92a7d9e-21a8-46d9-9dca-872d55650651,0.9504891242831944,0.0924903228878974,0.931640625,mr-gsm8k
WizardMath-7B-V1.1,1.0,d3f1a7f5-2e62-466a-b516-68165740c433,0.5156858712434769,0.0690824165940284,0.27197265625,mr-gsm8k
WizardMath-7B-V1.1,1.0,93f38d3c-7a4e-432a-a447-85f72571ca90,0.6281551346182823,0.0843472853302955,0.740234375,mr-gsm8k
WizardMath-7B-V1.1,1.0,7e7d1512-184e-48c3-a49c-3ef788d19d2f,0.761294350028038,0.153154507279396,0.74609375,mr-gsm8k
WizardMath-7B-V1.1,1.0,7b45c9ef-0ec7-46c7-a14e-7cc42b493688,0.821056641638279,0.0922380462288856,0.23095703125,mr-gsm8k
WizardMath-7B-V1.1,1.0,2b66a51a-1f4f-47f0-9675-8121397f2a88,0.8749772049486637,0.0377397313714027,0.92822265625,mr-gsm8k
WizardMath-7B-V1.1,1.0,46a29318-6995-4034-a5b6-5c7ab56e15cc,0.9120093546807766,0.1316785514354705,0.546875,mr-gsm8k
WizardMath-7B-V1.1,1.0,fd3e8848-3bfb-4091-9093-69983b96676d,0.9430678146891296,0.0285933148115873,0.98193359375,mr-gsm8k
WizardMath-7B-V1.1,1.0,0a9ccde1-7743-4e06-a5c2-f3527738aa7a,0.7519760876893997,0.0704084932804107,0.77734375,mr-gsm8k
WizardMath-7B-V1.1,1.0,dbec6cc8-4138-4732-bffa-0ef9c8a9095a,0.9738783165812492,0.0282221958041191,0.93994140625,mr-gsm8k
WizardMath-7B-V1.1,1.0,c0506f3e-fa9e-4fbc-ba79-ca13ebe70e41,0.8149848729372025,0.1961660385131836,0.60009765625,mr-gsm8k
WizardMath-7B-V1.1,1.0,c1cd4b2a-093c-489d-87ae-b04d02fd0bce,0.8717188015580177,0.1033991351723671,0.79833984375,mr-gsm8k
WizardMath-7B-V1.1,1.0,23c36e82-ca47-46be-961d-e0409ea764b6,0.7410212736576796,0.0569585151970386,0.546875,mr-gsm8k
WizardMath-7B-V1.1,1.0,03d7b4c3-5a51-408a-92a4-e70b94943e50,0.516736276447773,0.3307904601097107,0.53515625,mr-gsm8k
WizardMath-7B-V1.1,1.0,2a8da569-050e-4077-a34f-d4f56f51fd94,0.9466493343934416,0.1464777588844299,0.72509765625,mr-gsm8k
WizardMath-7B-V1.1,1.0,0b2c5ad2-0036-4d67-9d17-3a976b1bc888,0.3972986154258251,0.0336144380271434,0.64404296875,mr-gsm8k
WizardMath-7B-V1.1,1.0,6b0a8a32-df36-4d50-8453-a1d8afb535e1,0.9763755928725004,0.0286339651793241,0.98583984375,mr-gsm8k
WizardMath-7B-V1.1,1.0,f01317a5-323c-4739-84c0-e596919cbfbf,0.7093324698507786,0.0678921341896057,0.373779296875,mr-gsm8k
WizardMath-7B-V1.1,1.0,f38849df-3bf8-4e43-ab28-8f5ca2b794ec,0.6423586327582598,0.3178770542144775,0.66552734375,mr-gsm8k
WizardMath-7B-V1.1,1.0,89136ca4-eac8-4394-86b6-79b12f13edfb,0.8323019817471504,0.3079865872859955,0.83544921875,mr-gsm8k
WizardMath-7B-V1.1,1.0,c2f89064-d49a-46ff-a8a7-4861d257258d,0.9219188578426838,0.1328655481338501,0.55078125,mr-gsm8k
WizardMath-7B-V1.1,1.0,d3d40991-0304-4ca7-9926-491ea6b24a8e,0.8168192803859711,0.1942780762910843,0.7431640625,mr-gsm8k
WizardMath-7B-V1.1,1.0,463c016a-7fa5-4efa-9ef3-ce268fc4df2a,0.662225753068924,0.1246441155672073,0.248046875,mr-gsm8k
WizardMath-7B-V1.1,1.0,d73c8113-6ee1-43ad-803a-39ae2c72362a,0.6205017641186714,0.177143320441246,0.2254638671875,mr-gsm8k
WizardMath-7B-V1.1,1.0,a2f7ded5-ac34-4276-979c-bb7ad7a5ba5d,0.4301545359194278,0.333718329668045,0.46484375,mr-gsm8k
WizardMath-7B-V1.1,1.0,15847333-089a-4c52-ab38-ea1351302f31,0.2024280363693833,0.0483679734170436,0.262939453125,mr-gsm8k
WizardMath-7B-V1.1,1.0,251b5c0e-a152-4b66-8517-82473b3f1299,0.2202135659754276,0.1541908681392669,0.32763671875,mr-gsm8k
WizardMath-7B-V1.1,1.0,2bafc039-217a-4bb4-a00e-71bd0e033db9,0.8096026480197906,0.1851947605609893,0.7548828125,mr-gsm8k
WizardMath-7B-V1.1,1.0,f16ed702-48a4-4a21-8abc-a1ba6da5c506,0.8850631900131702,0.2264548689126968,0.352294921875,mr-gsm8k
WizardMath-7B-V1.1,1.0,d5f6bd46-ba3e-4bfa-8ef9-885ebf3cab75,0.8407796993851662,0.1892044246196746,0.32080078125,mr-gsm8k
WizardMath-7B-V1.1,1.0,6cd2a545-5841-477f-890c-74dc6ab5abfe,0.9126091822981834,0.0396495088934898,0.58154296875,mr-gsm8k
WizardMath-7B-V1.1,1.0,26f16234-f1f7-4280-97b0-cd9f3fd017fe,0.7186459265649319,0.0594719126820564,0.287841796875,mr-gsm8k
WizardMath-7B-V1.1,1.0,ef7e83de-3db6-4cff-850e-55ad6b9e521e,0.7831536456942558,0.132107213139534,0.7431640625,mr-gsm8k
WizardMath-7B-V1.1,1.0,8a628307-c1dc-43ff-8eb6-59a725cbaebb,0.5492505058646202,0.3511142432689667,0.08154296875,mr-gsm8k
WizardMath-7B-V1.1,1.0,ae660f0f-9b88-444b-a676-3ad9294ecc30,0.1945652896538376,0.2829092144966125,0.2254638671875,mr-gsm8k
WizardMath-7B-V1.1,1.0,dbc9b743-acfd-4b56-a179-16995d39bbda,0.9526492152363062,0.026270130649209,0.763671875,mr-gsm8k
WizardMath-7B-V1.1,1.0,25f8cfca-a1ea-4497-be65-d3bae11a601f,0.5060688080266118,0.263113260269165,0.3486328125,mr-gsm8k
WizardMath-7B-V1.1,1.0,11c38464-a995-424a-b680-0aa2b6d292b2,0.9409443438053132,0.1822612434625625,0.90576171875,mr-gsm8k
WizardMath-7B-V1.1,1.0,30976e7a-829f-4c91-931a-ad91ee3cc15f,0.9580349856987596,0.4026494026184082,0.82421875,mr-gsm8k
WizardMath-7B-V1.1,1.0,b50fb46f-caab-4bfd-9120-db7bfbcf24ff,0.9442858956754208,0.3192228674888611,0.30078125,mr-gsm8k
WizardMath-7B-V1.1,1.0,5aa4590b-d0d6-4419-9b03-f0d31c26c415,0.756519028916955,0.0892469137907028,0.662109375,mr-gsm8k
WizardMath-7B-V1.1,1.0,f34fada7-2730-42c3-9db5-43b7ec1d6855,0.4252794608473778,0.2031445950269699,0.04742431640625,mr-gsm8k
WizardMath-7B-V1.1,1.0,09409879-ef84-4ab2-a9ca-f5286d330792,0.7970167063176632,0.1688366383314132,0.87255859375,mr-gsm8k
WizardMath-7B-V1.1,1.0,79dd2a95-c0cb-48d6-94a0-c6bc738990ba,0.7381141632795334,0.2607296705245971,0.5078125,mr-gsm8k
WizardMath-7B-V1.1,1.0,4831d3b2-bdde-4588-99fa-accc41eeeac6,0.9456358551979064,0.2670167088508606,0.56591796875,mr-gsm8k
WizardMath-7B-V1.1,1.0,df02ed4a-0995-4c56-a634-b22a280dead2,0.6945070829242468,0.1495234966278076,0.68603515625,mr-gsm8k
WizardMath-7B-V1.1,1.0,f271bf3a-1439-499f-bf79-d3f4ffe29861,0.9184456504881382,0.18637315928936,0.69921875,mr-gsm8k
WizardMath-7B-V1.1,1.0,679ecfec-d78f-47e9-af7e-bdf3f7db0698,0.7402839884161949,0.0922354236245155,0.53515625,mr-gsm8k
WizardMath-7B-V1.1,1.0,6d7db36d-950b-4490-af88-563ebc960a8b,0.655444145668298,0.1588476151227951,0.3310546875,mr-gsm8k
WizardMath-7B-V1.1,1.0,58d7aeb0-705e-4dc0-8bc5-e05fd1fb224d,0.4344202224165201,0.1210525706410408,0.287841796875,mr-gsm8k
WizardMath-7B-V1.1,1.0,9ce2defa-1fb4-4c05-a2ca-7370635975b1,0.4805144965648651,0.2040731757879257,0.219970703125,mr-gsm8k
WizardMath-7B-V1.1,1.0,7906e912-2b7b-457f-b669-f3b0e8c9319b,0.8300661817193031,0.2064014226198196,0.6513671875,mr-gsm8k
WizardMath-7B-V1.1,1.0,3e0daece-0bde-4be7-af9f-c592fe8bc853,0.9117037653923036,0.0392398238182067,0.4765625,mr-gsm8k
WizardMath-7B-V1.1,1.0,eadbc51c-c8de-491a-913d-b57bcc752c80,0.6936056911945343,0.0963238254189491,0.43408203125,mr-gsm8k
WizardMath-7B-V1.1,1.0,ac54d722-db95-41ee-9bae-557fcd4aabfa,0.9578267121687531,0.0271816607564687,0.81982421875,mr-gsm8k
WizardMath-7B-V1.1,1.0,f5ecee7d-cfd6-41c4-8be1-234c0adcdb84,0.8784547820687294,0.0931116417050361,0.658203125,mr-gsm8k
WizardMath-7B-V1.1,1.0,7e0e643d-eaf0-477f-a4f6-0746da4daeba,0.5530878491699696,0.0704561248421669,0.2783203125,mr-gsm8k
WizardMath-7B-V1.1,1.0,ebfd01be-a9d6-4039-b00a-a98ed10ba8db,0.7480848953127861,0.0986722335219383,0.22265625,mr-gsm8k
WizardMath-7B-V1.1,1.0,8db34dac-dc3b-4fa0-b599-b5995f7dbe6b,0.8391159102320671,0.1636269390583038,0.71240234375,mr-gsm8k
WizardMath-7B-V1.1,1.0,72c248ff-ce37-48f7-89dd-2c7007d2b332,0.4328980417922139,0.2443117946386337,0.21728515625,mr-gsm8k
WizardMath-7B-V1.1,1.0,6a827b11-cbb5-44d2-8320-4bfdc7d186c8,0.340356545522809,0.2061595767736435,0.6259765625,mr-gsm8k
WizardMath-7B-V1.1,1.0,f4536efa-fc6e-4c74-98ba-508c2ace7506,0.7891494482755661,0.1464897245168686,0.12939453125,mr-gsm8k
WizardMath-7B-V1.1,1.0,42e4e52d-b5a1-4bde-90b4-566a41f84e96,0.4345763702876866,0.0689079761505127,0.26904296875,mr-gsm8k
WizardMath-7B-V1.1,1.0,b8441215-e631-4b03-bb27-7f19316a9aaa,0.858999066054821,0.1417831629514694,0.453369140625,mr-gsm8k
WizardMath-7B-V1.1,1.0,6e6a4594-ed1b-42cc-b55d-5f984cb0f997,0.8549839556217194,0.118789717555046,0.83349609375,mr-gsm8k
WizardMath-7B-V1.1,1.0,2df0207f-fa21-4033-ab60-201f8c0845ec,0.955937409773469,0.0727398693561554,0.91259765625,mr-gsm8k
WizardMath-7B-V1.1,1.0,99ffa740-5737-4304-9d38-2d23bcff7f39,0.5110392794013023,0.1402929872274398,0.422607421875,mr-gsm8k
WizardMath-7B-V1.1,1.0,789cfe05-69aa-4411-adc4-d445f0b95351,0.4069180004298687,0.2282609790563583,0.32080078125,mr-gsm8k
WizardMath-7B-V1.1,1.0,ce50b847-e08e-4951-9960-be538ac78ad8,0.4978813752532005,0.1523205637931823,0.070556640625,mr-gsm8k
WizardMath-7B-V1.1,1.0,e903855b-a45f-40e0-a579-39f825ddf866,0.6493480429053307,0.1236516535282135,0.87060546875,mr-gsm8k
WizardMath-7B-V1.1,1.0,bdce1d34-108c-4f28-b129-5125b0cc8ea9,0.8062709160149097,0.0818856284022331,0.5927734375,mr-gsm8k
WizardMath-7B-V1.1,1.0,7711e78f-b385-4901-8c3b-d6e393ffd8e6,0.8464785628020763,0.2915709614753723,0.73388671875,mr-gsm8k
WizardMath-7B-V1.1,1.0,4640b0df-73a2-463c-b11e-f913782d8603,0.2993436511605978,0.0823893174529075,0.0316162109375,mr-gsm8k
WizardMath-7B-V1.1,1.0,8b06fcaa-4f77-4d51-9340-32d12fb8eae3,0.9638842334970832,0.1130518242716789,0.97119140625,mr-gsm8k
WizardMath-7B-V1.1,1.0,b84dc6a3-7dae-44f6-b659-46da5b1a10a0,0.9678512401878834,0.0846525430679321,0.7880859375,mr-gsm8k
WizardMath-7B-V1.1,1.0,fced978b-a3a5-4d3f-84e8-268cb5f46303,0.9074212089180946,0.0660502016544342,0.70263671875,mr-gsm8k
WizardMath-7B-V1.1,1.0,76742788-67b6-4ee1-9b15-44955eda784a,0.8068677224218845,0.2075258195400238,0.69287109375,mr-gsm8k
WizardMath-7B-V1.1,1.0,30c07b99-0cf1-416a-8616-7fa436abfdf4,0.6246460173279047,0.1339663565158844,0.8671875,mr-gsm8k
WizardMath-7B-V1.1,1.0,7f38ff34-6a6b-412a-927b-9e5f0b65123f,0.3550406731665134,0.3136649429798126,0.32421875,mr-gsm8k
WizardMath-7B-V1.1,1.0,ada807ef-3b1e-46da-8a97-0620c6f77f63,0.9122653547674416,0.073590263724327,0.9677734375,mr-gsm8k
WizardMath-7B-V1.1,1.0,c4f1e532-0412-4ea3-843b-77a3a083ee20,0.4768412299454212,0.0850468501448631,0.53515625,mr-gsm8k
WizardMath-7B-V1.1,1.0,2d87462e-06cf-41aa-8583-7fd4ba5d3c0e,0.9353953897953032,0.1139074862003326,0.50390625,mr-gsm8k
WizardMath-7B-V1.1,1.0,27df30bb-1bc8-4c3f-b667-dd8c6d3b1506,0.7772407326847315,0.0725965425372123,0.70556640625,mr-gsm8k
WizardMath-7B-V1.1,1.0,e30059fd-ff8b-466d-b669-f75442c7b5cf,0.4738569911569357,0.1679312884807586,0.6826171875,mr-gsm8k
WizardMath-7B-V1.1,1.0,3acf415f-f440-43e2-8067-1fead752b879,0.5851416178047657,0.1929212659597396,0.921875,mr-gsm8k
WizardMath-7B-V1.1,1.0,ca427279-c4b7-4e06-9291-5e8cb92dafcc,0.952623412013054,0.4005292952060699,0.90869140625,mr-gsm8k
WizardMath-7B-V1.1,1.0,b91c9ea6-5342-4c79-8031-80dce03d456d,0.7075297310948372,0.1376821845769882,0.9560546875,mr-gsm8k
WizardMath-7B-V1.1,1.0,89c39d57-82a0-4ade-ad3a-eb230345a18f,0.9519047439098358,0.044655829668045,0.8173828125,mr-gsm8k
WizardMath-7B-V1.1,1.0,9b2fa437-3a15-4ae2-99c2-2884611309f3,0.9754469133913516,0.0588946677744388,0.99658203125,mr-gsm8k
WizardMath-7B-V1.1,1.0,0f9a79fb-e8be-4277-9ffd-983fb78cf691,0.6814915291033685,0.0447543412446975,0.11920166015625,mr-gsm8k
WizardMath-7B-V1.1,1.0,ead1413a-b956-4fee-aceb-871035b36fc7,0.729266257956624,0.1286010146141052,0.822265625,mr-gsm8k
WizardMath-7B-V1.1,1.0,c4a4e685-d3d9-4821-8f00-7258b7cadd76,0.5109489634633064,0.0874335989356041,0.77197265625,mr-gsm8k
WizardMath-7B-V1.1,1.0,61f60211-1b0e-4e26-9cfb-140a953e7e5d,0.943185469135642,0.3936664760112762,0.92822265625,mr-gsm8k
WizardMath-7B-V1.1,1.0,aab12f10-23d7-4183-9741-79b511a42d01,0.6691077090799809,0.071268580853939,0.32763671875,mr-gsm8k
WizardMath-7B-V1.1,1.0,4aa17386-86dc-4047-8378-64816f2958f4,0.3215778963640332,0.0685207992792129,0.043365478515625,mr-gsm8k
WizardMath-7B-V1.1,1.0,16e93ae5-6b34-43fd-b2a7-872190715f55,0.8748138174414635,0.0307475179433822,0.6259765625,mr-gsm8k
WizardMath-7B-V1.1,1.0,0c03da66-5e22-410d-85bb-a418067a2909,0.6248257160186768,0.2202121615409851,0.78515625,mr-gsm8k
WizardMath-7B-V1.1,1.0,4d0f9dc4-7cd6-4716-bb13-552c7c100d44,0.4683907423168421,0.3507485091686249,0.64794921875,mr-gsm8k
WizardMath-7B-V1.1,1.0,007eb3fe-c5c5-4d64-b768-57c544633a42,0.9366329722106456,0.1004688590764999,0.8740234375,mr-gsm8k
WizardMath-7B-V1.1,1.0,6657fe42-c16d-4e60-abd6-c31aca5ab81a,0.9461713205091656,0.1134120151400566,0.7607421875,mr-gsm8k
WizardMath-7B-V1.1,1.0,3b5a1637-0b55-49a1-ad54-970acc2c8549,0.982905689626932,0.0761311948299408,0.970703125,mr-gsm8k
WizardMath-7B-V1.1,1.0,f38b4f1f-b55e-48cf-bc0a-01197bfe780a,0.914253344759345,0.0898654833436012,0.98193359375,mr-gsm8k
WizardMath-7B-V1.1,1.0,d73d9fcd-1522-4165-a32c-8d9ed2731bb7,0.951316624879837,0.1403975188732147,0.611328125,mr-gsm8k
WizardMath-7B-V1.1,1.0,3c28cc8b-af90-414a-923d-279a3ec9bef7,0.120604570955038,0.1535306423902511,0.063720703125,mr-gsm8k
WizardMath-7B-V1.1,1.0,cadc4102-963d-48f7-9072-ab983c60afda,0.7876449972391129,0.168369859457016,0.546875,mr-gsm8k
WizardMath-7B-V1.1,1.0,380e0d49-22b6-4a27-b7f2-31c3da0ef2ad,0.3188600838184356,0.2834862470626831,0.042083740234375,mr-gsm8k
WizardMath-7B-V1.1,1.0,33ff01ea-54dc-4d04-8122-844e3f808d71,0.9342436185106636,0.047194454818964,0.27197265625,mr-gsm8k
WizardMath-7B-V1.1,1.0,d6dc7c34-b1e7-495f-b874-9563b2e693a8,0.7001790683716536,0.0375969409942626,0.392333984375,mr-gsm8k
WizardMath-7B-V1.1,1.0,f2ab7ef1-f979-4232-8438-eaccdb3000a1,0.8007282167673111,0.102659948170185,0.94482421875,mr-gsm8k
WizardMath-7B-V1.1,1.0,1987ab2a-6e0b-4574-ae3a-d539ab3026df,0.5381116289645433,0.0831557586789131,0.373779296875,mr-gsm8k
WizardMath-7B-V1.1,1.0,27490695-644e-4efe-90d0-4fbe7b173c21,0.8843791298568249,0.1246314495801925,0.880859375,mr-gsm8k
WizardMath-7B-V1.1,1.0,3161fcc1-4ab3-4bb0-a6a4-6ff4ef6fafb5,0.6643005087971687,0.1874788850545883,0.68603515625,mr-gsm8k
WizardMath-7B-V1.1,1.0,fc6d7ed2-613c-4a09-aacb-424b154089ac,0.8717621304094791,0.1601854860782623,0.449462890625,mr-gsm8k
WizardMath-7B-V1.1,1.0,ac0c2228-8b5a-454e-951a-bba4de3caff1,0.8642393555492163,0.2720691859722137,0.8310546875,mr-gsm8k
WizardMath-7B-V1.1,1.0,e7e32d58-d693-4c46-ad5c-bd930bb6975a,0.1289667119272053,0.2205818146467209,0.291015625,mr-gsm8k
WizardMath-7B-V1.1,1.0,ec24c63f-f9f6-462a-be62-a201471883d0,0.568484041839838,0.172050341963768,0.2451171875,mr-gsm8k
WizardMath-7B-V1.1,1.0,8168f0c4-37b1-4e0a-a67c-03f35201155e,0.8726314157247543,0.0727026686072349,0.86328125,mr-gsm8k
WizardMath-7B-V1.1,1.0,a1856593-d9b9-4fad-b9f6-af283f7b6fb0,0.4670984037220478,0.1911302655935287,0.09808349609375,mr-gsm8k
WizardMath-7B-V1.1,1.0,b15b30ee-d7f9-4db3-ba96-28639bfc62e1,0.7596172541379929,0.143693670630455,0.56591796875,mr-gsm8k
WizardMath-7B-V1.1,1.0,ecfb6314-69ca-4485-b55a-31ba55e4b802,0.5542186833918095,0.1646208763122558,0.751953125,mr-gsm8k
WizardMath-7B-V1.1,1.0,86c7c82c-5a05-4f6c-9f69-f28377443312,0.5262684170156717,0.0498066283762455,0.2421875,mr-gsm8k
WizardMath-7B-V1.1,1.0,575bee3a-0f37-42cb-93a5-8458d246f95c,0.9541071522980928,0.0334425717592239,0.303955078125,mr-gsm8k
WizardMath-7B-V1.1,1.0,7f039697-c0fa-4ba6-b7e7-14b8813be247,0.9692709930241108,0.017155572772026,0.85595703125,mr-gsm8k
WizardMath-7B-V1.1,1.0,4579099a-e561-43ca-9db9-dde2ebdd86bb,0.779804352670908,0.1745605170726776,0.1800537109375,mr-gsm8k
WizardMath-7B-V1.1,1.0,b41de3ef-dec3-4725-aad9-65251daa8b67,0.9543769657611848,0.1020019948482513,0.689453125,mr-gsm8k
WizardMath-7B-V1.1,1.0,a7325a1c-e51b-4662-9bc8-aebbe3d54082,0.9700981453061104,0.1134426593780517,0.154052734375,mr-gsm8k
WizardMath-7B-V1.1,1.0,591206f3-4962-44fd-950a-2be03fe214a4,0.9463209472596644,0.1958639323711395,0.95166015625,mr-gsm8k
WizardMath-7B-V1.1,1.0,d46c4855-520e-4549-a5a6-d3a2d5ba08e3,0.9874208020046352,0.0124488705769181,0.96484375,mr-gsm8k
WizardMath-7B-V1.1,1.0,16f61ae3-f56c-48ee-add7-4b86bb006928,0.845765732228756,0.1767260283231735,0.8173828125,mr-gsm8k
WizardMath-7B-V1.1,1.0,16686b41-5b13-428a-9efd-a5707ade95cb,0.8318362087011337,0.0954617112874984,0.97265625,mr-gsm8k
WizardMath-7B-V1.1,1.0,bbdf0670-9c80-440a-a47e-f135b851b5d5,0.609332237392664,0.1274757832288742,0.80322265625,mr-gsm8k
WizardMath-7B-V1.1,1.0,72c34fa5-29d1-4d67-9042-43e4dcfb6154,0.9020123966038228,0.0714028924703598,0.93896484375,mr-gsm8k
WizardMath-7B-V1.1,1.0,e1b68ca5-ffce-4f19-9f92-c09e738941c6,0.717884473502636,0.138382077217102,0.54296875,mr-gsm8k
WizardMath-7B-V1.1,1.0,191afd7c-5a63-46ac-a884-6fd4d897d001,0.7572896219789982,0.1409876346588134,0.2783203125,mr-gsm8k
WizardMath-7B-V1.1,1.0,e2bfb0fa-4447-484b-8222-e52c61a3f6bf,0.3921182393096387,0.1382740885019302,0.441650390625,mr-gsm8k
WizardMath-7B-V1.1,1.0,e867b25e-922b-452d-8c64-90911e3574ed,0.9431086145341396,0.2473861128091812,0.78271484375,mr-gsm8k
WizardMath-7B-V1.1,1.0,920ac543-6e89-41f8-86f8-67d33e7fc2d9,0.9287419021129608,0.1239013969898223,0.98291015625,mr-gsm8k
WizardMath-7B-V1.1,1.0,bfefb9ca-d3fb-4c1f-b812-4a0a402eb3fe,0.7721734270453453,0.1738247722387313,0.5,mr-gsm8k
WizardMath-7B-V1.1,1.0,bef6a84b-b777-457a-8a50-4d114bd186c1,0.6522038280963898,0.1168282702565193,0.88232421875,mr-gsm8k
WizardMath-7B-V1.1,1.0,03777e62-863a-4407-be1e-3bb3a8ac4a1b,0.5061595849692822,0.1541170626878738,0.10089111328125,mr-gsm8k
WizardMath-7B-V1.1,1.0,f593ca2c-5cfe-426e-b822-1591e396630b,0.7897103130817413,0.1581331193447113,0.69921875,mr-gsm8k
WizardMath-7B-V1.1,1.0,a51ecefa-9b49-4bd8-8ee8-f6a091d6a25a,0.9072755724191666,0.1186687499284744,0.3173828125,mr-gsm8k
WizardMath-7B-V1.1,1.0,b9ed01ea-52dc-47f8-a59a-f7533bb66901,0.9608536418527364,0.0363627187907695,0.90966796875,mr-gsm8k
WizardMath-7B-V1.1,1.0,01875e8d-32ae-41ba-a10a-b5efe61d945b,0.875166192650795,0.488088995218277,0.97314453125,mr-gsm8k
WizardMath-7B-V1.1,1.0,a382fa54-8370-43c5-b768-7d6e2f9e10f0,0.8622039705514908,0.2210146933794021,0.98486328125,mr-gsm8k
WizardMath-7B-V1.1,1.0,e9019610-9da0-466c-b86e-d88238682439,0.8611404001712799,0.1120207011699676,0.708984375,mr-gsm8k
WizardMath-7B-V1.1,1.0,fb6c752c-9261-4a76-a0c3-4b3e9ce9efdc,0.5614724196493626,0.2012207359075546,0.414794921875,mr-gsm8k
WizardMath-7B-V1.1,1.0,23a065e6-4119-4a07-aa98-ca3586f6fe65,0.9833622351288795,0.0483335629105567,0.9150390625,mr-gsm8k
WizardMath-7B-V1.1,1.0,e1fc59c3-99df-436e-88d8-65e79beeb39c,0.7569124698638916,0.1837950348854065,0.953125,mr-gsm8k
WizardMath-7B-V1.1,1.0,7f8a6bc9-dff3-4415-a98b-aa538eed9293,0.936328798532486,0.4097822606563568,0.73388671875,mr-gsm8k
WizardMath-7B-V1.1,1.0,3840ff61-f6a8-4dd4-8e5d-484714d6b13b,0.9667280539870262,0.0714889392256736,0.98876953125,mr-gsm8k
WizardMath-7B-V1.1,1.0,b00f7720-07c5-4b03-b75d-5a3c064d87ce,0.8184246588498354,0.4457981288433075,0.71533203125,mr-gsm8k
WizardMath-7B-V1.1,1.0,249f2961-0efd-4985-92be-dede5f79d943,0.4895827993750572,0.1195676177740097,0.1329345703125,mr-gsm8k
WizardMath-7B-V1.1,1.0,4ce2defd-19d3-456b-845b-592335f1dd85,0.3857226697728038,0.2276968210935592,0.29736328125,mr-gsm8k
